Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
308,30-08-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,24,47,NA
308,9/3/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,61,NA
308,9/6/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,24,37,NA
308,9/10/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,24,50,NA
308,13-09-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,32,43,NA
308,17-09-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,32,36,NA
308,20-09-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,34,91,NA
308,24-09-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,23,38,NA
308,27-09-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,27,23,NA
308,10/1/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,25,57,NA
308,10/4/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,59,NA
308,10/8/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,32,46,NA
308,10/11/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,52,NA
308,15-10-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,27,53,NA
308,18-10-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,27,34,NA
308,22-10-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,23,38,NA
308,25-10-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,25,44,NA
308,29-10-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,29,70,NA
308,11/1/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,23,42,NA
308,11/5/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,28,40,NA
308,11/8/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,38,NA
308,11/12/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,25,42,NA
308,19-11-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,26,53,NA
308,22-11-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,27,51,NA
308,26-11-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,28,55,NA
308,29-11-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,26,47,NA
308,12/3/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,28,NA
308,12/6/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,36,NA
308,12/10/2013,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,56,NA
308,13-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,20,NA
308,17-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,23,NA
308,20-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,22,33,NA
308,24-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,46,27,NA
308,27-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,36,NA
308,31-12-13,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,32,NA
307,1/2/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,61,NA
307,1/5/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,60,NA
307,1/9/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,59,NA
307,1/12/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,60,NA
307,19-01-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,59,NA
307,23-01-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,56,NA
307,30-01-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,22,55,NA
307,2/2/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,24,59,NA
307,2/6/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,54,NA
307,2/9/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,56,NA
307,13-02-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,59,NA
307,16-02-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,56,NA
307,20-02-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,54,NA
307,23-02-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,57,NA
307,27-02-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,56,NA
307,3/2/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,26,58,NA
307,3/6/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,51,NA
307,3/9/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,24,53,NA
307,13-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,53,NA
307,16-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,54,NA
307,20-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,25,57,NA
307,23-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,23,50,NA
307,27-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,51,NA
307,30-03-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,47,NA
307,4/3/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,25,54,NA
307,4/6/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,25,51,NA
307,4/10/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,25,53,NA
307,13-04-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,24,51,NA
307,17-04-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,24,53,NA
307,20-04-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,24,50,NA
307,27-04-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,26,54,NA
307,5/4/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,27,51,NA
307,5/8/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,26,50,NA
307,5/11/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,26,51,NA
307,15-05-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,24,44,NA
307,18-05-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,23,53,NA
307,22-05-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,25,52,NA
307,25-05-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,48,NA
307,29-05-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,24,48,NA
307,6/1/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,22,16,43,NA
307,6/5/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,15,45,NA
307,6/8/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,16,53,NA
307,6/12/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,15,36,NA
307,15-06-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,23,43,NA
307,19-06-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,21,57,NA
307,22-06-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,25,28,39,NA
307,26-06-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,21,46,NA
307,29-06-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18,25,42,NA
307,7/3/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,18,40,NA
307,7/6/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,21,36,NA
307,7/10/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,21,27,42,NA
307,13-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,23,25,41,NA
307,17-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,23,40,NA
307,20-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,24,25,28,NA
307,24-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,21,23,37,NA
307,27-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,20,24,38,NA
307,31-07-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,21,23,27,NA
307,8/3/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,25,22,21,NA
307,8/7/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,25,22,NA
307,8/10/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18,23,29,NA
307,14-08-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,20,22,NA
307,17-08-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18,26,20,NA
307,21-08-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,24,31,NA
307,24-08-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,20,25,24,NA
307,31-08-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,23,30,NA
307,9/4/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,20,23,36,NA
307,9/7/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,22,48,NA
307,9/11/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,26,28,NA
307,14-09-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,22,25,NA
307,18-09-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,27,28,NA
307,21-09-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,25,22,NA
307,25-09-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,23,31,NA
307,28-09-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,21,31,NA
307,10/5/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,21,37,NA
307,10/9/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,22,28,NA
307,10/12/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,23,32,NA
307,19-10-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,22,19,NA
307,23-10-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,23,30,NA
307,26-10-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,19,21,NA
307,30-10-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,20,24,NA
307,11/6/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,20,25,NA
307,11/9/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,23,46,NA
307,13-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,21,29,NA
307,16-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,20,27,NA
307,20-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,18,17,NA
307,23-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,25,NA
307,27-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,19,23,NA
307,30-11-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,14,20,NA
307,12/4/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,20,21,NA
307,12/7/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,19,22,NA
307,12/11/2013,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,20,25,NA
307,14-12-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,19,27,NA
307,18-12-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,17,23,NA
307,21-12-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,17,19,NA
307,28-12-13,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,35,32,NA
306,1/3/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,45,NA
306,1/7/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,45,NA
306,1/10/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,44,NA
306,17-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,44,NA
306,21-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,42,NA
306,24-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,43,NA
306,28-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,40,NA
306,31-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,41,NA
306,2/4/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,37,NA
306,2/7/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,37,NA
306,2/11/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,36,NA
306,14-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,38,NA
306,18-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,38,NA
306,21-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,36,NA
306,25-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,39,NA
306,28-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,40,NA
306,3/4/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,18,35,NA
306,3/7/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,34,NA
306,3/11/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,40,NA
306,14-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,18,37,NA
306,18-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,34,NA
306,21-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,36,NA
306,25-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,30,NA
306,28-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,35,NA
306,4/1/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,34,NA
306,4/4/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,36,NA
306,4/8/2013,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,33,NA
306,15-04-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,18,32,NA
